category,raw_reviews,analyze_reviews,Positive,Neutral,Negative,trust,surprise,joy,anticipation,TopKeyword
Madone4_5,light  beautifull  confortavel  nice     gears   ,light beautifull confortavel nice gears,0.412,0.588,0.0,0.0,0.0,0.0,,"['light', 'gears', 'beautifull', 'confortavel', 'nice']"
Madone4_5,light weight make this bike easy to climb with  rigid carbon makes it very stable in the downhill at high speeds      components are easy and smooth ,light weight make bike easy climb rigid carbon makes stable downhill high speeds components easy smooth,0.372,0.558,0.07,0.1666666666666666,0.0833333333333333,0.0833333333333333,0.0833333333333333,"['light', 'smooth', 'easy', 'weight', 'bike', 'climb', 'rigid', 'carbon', 'stable', 'downhill']"
Madone4_5,light  very responsive up hills  dependable shimano     shiftersgreat entry level carbon bike similar products usedgiant  fuji  gitane,light responsive hills dependable shimano shiftersgreat entry level carbon bike similar products usedgiant fuji gitane,0.152,0.848,0.0,0.4,0.0,0.0,0.2,"['light', 'gitane', 'responsive', 'hills', 'dependable', 'shimano', 'shiftersgreat', 'entry', 'level', 'carbon']"
Madone4_5,trek support and warrantystiff  yet compliant framequality for the     light enough from the factory  but fun to upgrade,trek support warrantystiff yet compliant framequality light enough factory fun upgrade,0.4,0.6,0.0,0.0,0.0,0.25,0.25,"['trek', 'upgrade', 'support', 'warrantystiff', 'compliant', 'framequality', 'light', 'factory', 'fun']"
Madone4_5,frame is light and stiff  smooth ride on the bontrager wheels ,frame light stiff smooth ride bontrager wheels,0.0,1.0,0.0,0.0,0.0,0.0,,"['frame', 'wheels', 'light', 'stiff', 'smooth', 'ride', 'bontrager']"
Madone4_5,the priced well for a american made bike ,priced well american made bike,0.344,0.656,0.0,0.0,0.0,0.0,,"['priced', 'bike', 'american', 'made']"
Madone4_5,great entry level bike  components     crank  cassette  chain  shifters and front derailleur are solid  rear derailleur is ulterga and smooth  very comfortable ride ,great entry level bike components crank cassette chain shifters front derailleur solid rear derailleur ulterga smooth comfortable ride,0.375,0.625,0.0,0.2,0.0,0.0,,"['great', 'ride', 'derailleur', 'entry', 'level', 'bike', 'components', 'crank', 'cassette', 'chain']"
Madone4_5,comfort  handling  nice   stiff   speed,comfort handling nice stiff speed,0.639,0.361,0.0,0.2,0.0,0.2,0.2,"['comfort', 'speed', 'handling', 'nice', 'stiff']"
Madone4_5,can t comment yet,comment yet,0.0,1.0,0.0,0.0,0.0,0.0,,['comment']
Madone4_5,great allround package  smooth  quick and comfortable ,great allround package smooth quick comfortable,0.649,0.351,0.0,0.0,0.0,0.0,,"['great', 'comfortable', 'allround', 'package', 'smooth', 'quick']"
Madone4_5,frame is smooth and stiff      components are great ,frame smooth stiff components great,0.506,0.494,0.0,0.0,0.0,0.0,,"['frame', 'great', 'smooth', 'stiff', 'components']"
Madone4_5,refinement of the ride ,refinement ride,0.0,1.0,0.0,0.0,0.0,0.0,,"['refinement', 'ride']"
Madone4_5,smooth gears  great wheels and nic brakes ,smooth gears great wheels nic brakes,0.451,0.549,0.0,0.0,0.0,0.0,,"['smooth', 'brakes', 'gears', 'great', 'wheels', 'nic']"
MadoneSSL,light stiff and very comfortable ,light stiff comfortable,0.623,0.377,0.0,0.0,0.0,0.0,,"['light', 'comfortable', 'stiff']"
MadoneSSL,stiff and feather light,stiff feather light,0.0,1.0,0.0,0.0,0.0,0.0,,"['stiff', 'light', 'feather']"
MadoneSSL,you will never be able to say your equipment held you back ,never able say equipment held back,0.0,1.0,0.0,0.0,0.0,0.0,,"['back', 'equipment', 'held']"
Trek1800c, it s durable  commuting for since      with this bike with the occasional    mile ride   finally replaced the suspension seat post with a suntour ncx and it s great   flawless shifting  comfortable ride ,durable commuting since bike occasional mile ride finally replaced suspension seat post suntour ncx great flawless shifting comfortable ride,0.401,0.599,0.0,0.1818181818181818,0.1818181818181818,0.0909090909090909,0.0909090909090909,"['durable', 'ride', 'commuting', 'bike', 'occasional', 'mile', 'finally', 'replaced', 'suspension', 'seat']"
Trek1800c, i have a      trek       the quality and endurance of the bike and its parts is amazing  it also rides well  i was told the quality of these older treks are  in a lot of ways  higher quality than the newer bikes in the material and craftsmanship ,trek quality endurance bike parts amazing also rides well told quality older treks lot ways higher quality newer bikes material craftsmanship,0.237,0.763,0.0,0.0,0.0,0.0,,"['quality', 'craftsmanship', 'endurance', 'parts', 'amazing', 'rides', 'told', 'older', 'lot', 'higher']"
Trek1800c,ultegra     shifters           chain rings  feels solid,ultegra shifters chain rings feels solid,0.242,0.758,0.0,0.0,0.0,0.0,,"['ultegra', 'solid', 'shifters', 'chain', 'rings', 'feels']"
Trek1800c,ultegra componets  adustable stem  suspension seat with carbon forks  crankset           mitchelin carbon tires  alpha alum  frame for stiffness ,ultegra componets adustable stem suspension seat carbon forks crankset mitchelin carbon tires alpha alum frame stiffness,0.0,1.0,0.0,0.0,0.0,0.0,,"['ultegra', 'stiffness', 'carbon', 'componets', 'adustable', 'stem', 'suspension', 'seat', 'forks', 'crankset']"
Trek1800c,good ride  adjustable handlebar good shifterand brakes ,good ride adjustable handlebar good shifterand brakes,0.537,0.463,0.0,0.2,0.2,0.2,0.2,"['brakes', 'good', 'ride', 'adjustable', 'handlebar', 'shifterand']"
Trek1800c,i wanted something that would be comfortable  so for me the strengths would be the suspension seatpost and the soft and cushy saddle they use  i just got back into riding and i ve already been able to ride for   hours on this bike and not feel it in my  ummm  rump     ,wanted something would comfortable strengths would suspension seatpost soft cushy saddle use got back riding already able ride hours bike feel ummm rump,0.222,0.778,0.0,0.0,0.0,0.0,,"['wanted', 'rump', 'comfortable', 'strengths', 'suspension', 'seatpost', 'soft', 'cushy', 'saddle', 'back']"
MadoneSL5_2,light  fast  great feel  responsive  comfortable,light fast great feel responsive comfortable,0.767,0.233,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,"['light', 'comfortable', 'fast', 'great', 'feel', 'responsive']"
MadoneSL5_2,frame geometry and handling  also  a great value,frame geometry handling also great value,0.619,0.381,0.0,0.0,0.0,0.0,,"['frame', 'geometry', 'handling', 'great']"
MadoneSL5_2,lightweight  stiff  fast  the  lance  frame but with different components  a lot of fun  great racer but comfortable enough to ride all day long ,lightweight stiff fast lance frame different components lot fun great racer comfortable enough ride day long,0.451,0.549,0.0,0.0,0.0,0.2,0.4,"['lightweight', 'long', 'stiff', 'fast', 'lance', 'frame', 'components', 'lot', 'fun', 'great']"
MadoneSL5_2,  full carbon frame  stiff  fast  great bike for the price,full carbon frame stiff fast great bike price,0.369,0.631,0.0,0.0,0.0,0.0,,"['full', 'price', 'carbon', 'frame', 'stiff', 'fast', 'great', 'bike']"
MadoneSL5_2,  all carbon fibre frame  frame geometry  trek is a great usa company  shimano ultegra is good enough for most non competitive cyclists  lance armstrong proved this bike is great and therefore good enough for me  ,carbon fibre frame frame geometry trek great usa company shimano ultegra good enough non competitive cyclists lance armstrong proved bike great therefore good enough,0.452,0.548,0.0,0.2,0.2,0.2,0.2,"['good', 'carbon', 'frame', 'great', 'fibre', 'geometry', 'trek', 'usa', 'company', 'shimano']"
MadoneSL5_2,stabilityhandlingcomfortultegra dura ace drivetraindefinitely acceleration,stabilityhandlingcomfortultegra dura ace drivetraindefinitely acceleration,0.0,1.0,0.0,0.0,0.0,0.0,,"['stabilityhandlingcomfortultegra', 'acceleration', 'dura', 'ace', 'drivetraindefinitely']"
MadoneSL5_2,sprinting  cornering  climbing  basically everything,sprinting cornering climbing basically everything,0.0,1.0,0.0,0.0,0.0,0.0,,"['sprinting', 'cornering', 'climbing', 'basically']"
MadoneSL5_2,stiffness  vertical absorption  light weight  durace ultegra components   ,stiffness vertical absorption light weight durace ultegra components,0.0,1.0,0.0,0.1,0.1,0.1,0.1,"['stiffness', 'components', 'vertical', 'absorption', 'light', 'weight', 'durace', 'ultegra']"
MadoneSL5_2,the frame is amazing light  stiff  comfortable  the ultegra    speed components are really nice too ,frame amazing light stiff comfortable ultegra speed components really nice,0.593,0.407,0.0,0.0,0.0,0.0,,"['frame', 'nice', 'amazing', 'light', 'stiff', 'comfortable', 'ultegra', 'speed', 'components']"
MadoneSL5_2,featering light  stiff  smooth ride  climb great and descent like a falcon  great looking at great sale deal ,featering light stiff smooth ride climb great descent like falcon great looking great sale deal,0.574,0.426,0.0,0.125,0.125,0.125,0.125,"['great', 'featering', 'deal', 'light', 'stiff', 'smooth', 'ride', 'climb', 'descent', 'falcon']"
MadoneSL5_2,weight  stiffness  and vertical compliance  quite possibly the world s perfect bike  paint job gets compliments by everyone who sees it ,weight stiffness vertical compliance quite possibly world perfect bike paint job gets compliments everyone sees,0.339,0.661,0.0,0.1764705882352941,0.0588235294117647,0.1176470588235294,0.1176470588235294,"['weight', 'stiffness', 'vertical', 'compliance', 'possibly', 'world', 'perfect', 'bike', 'paint', 'job']"
MadoneSL5_2,the frame is smooth and light very comfortable the ultrega drivetrain is first rate all the way through ,frame smooth light comfortable ultrega drivetrain first rate way,0.292,0.708,0.0,0.0,0.0,0.0,,"['frame', 'smooth', 'light', 'comfortable', 'ultrega', 'drivetrain', 'rate']"
MadoneSL5_2,light as a feathersmooth as butterfast as supermangood paint job  time tour champion pedigreelooks cool ,light feathersmooth butterfast supermangood paint job time tour champion pedigreelooks cool,0.408,0.592,0.0,0.1428571428571428,0.0,0.1428571428571428,0.2857142857142857,"['light', 'cool', 'feathersmooth', 'butterfast', 'supermangood', 'paint', 'job', 'time', 'tour', 'champion']"
MadoneSL5_2,lots of good componets such as the oclv     carbon frame  the triple x lite forks and the ultegra set   the newer      model year has race x lite forks    good price  and i do like the seat   ,lots good componets oclv carbon frame triple lite forks ultegra set newer model year race lite forks good price like seat,0.316,0.684,0.0,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,"['lite', 'forks', 'lots', 'seat', 'good', 'componets', 'oclv', 'carbon', 'frame', 'triple']"
MadoneSL5_2,ultegra    speed superior to   speed systems in comfort and shiftingsmooth ride qualityfast feellight and stiffoclv      made in america first  i ve owned this bike for a little over a month now and have ridden this bike for over     miles  having come from a      trek       i was surprised at the difference in ride quality  as the madone seems to glide over the pavement  it absorbs much of the road vibration while maintaining a low frame weight and stiffness  i find it comfortable enough for long rides while maintaining a race feel that you can lose with some of the more comfortable road bikes  i upgraded the handlebars to fsa k wings  heavy  but excellent comfort  and had the bike shop install a chris king headset   the new ultegra    speed system is top of the line  shifting is smooth and positive and having more gears allow for a tighter cassette  meaning that you ll be more likely to a find a gear for any terrain  the hoods are slimmer than that previous shimano brifters and seem more comfortable to use  although the   speed systems were ok as well  i choose a double and am very pleased with that choice  as i almost never used the    tooth chainring and the front derailleur was difficult to setup and trim correctly  i find that the double provides a better and more reliable shifting method  overall  i would highly recommend this bicycle for a racer or fast recreational rider similar products usedtrek     test rode various bikes during the decision making process,ultegra speed superior speed systems comfort shiftingsmooth ride qualityfast feellight stiffoclv made america first owned bike little month ridden bike miles come trek surprised difference ride quality madone seems glide pavement absorbs much road vibration maintaining low frame weight stiffness find comfortable enough long rides maintaining race feel lose comfortable road bikes upgraded handlebars fsa wings heavy excellent comfort bike shop install chris king headset new ultegra speed system top line shifting smooth positive gears allow tighter cassette meaning likely find gear terrain hoods slimmer previous shimano brifters seem comfortable use although speed systems well choose double pleased choice almost never used tooth chainring front derailleur difficult setup trim correctly find double provides better reliable shifting method overall would highly recommend bicycle racer fast recreational rider similar products usedtrek test rode various bikes decision making process,0.251,0.705,0.044,0.1698113207547169,0.0566037735849056,0.1320754716981132,0.1509433962264151,"['speed', 'find', 'comfortable', 'ultegra', 'systems', 'bike', 'comfort', 'road', 'maintaining', 'shifting']"
MadoneSL5_2,,,0.0,1.0,0.0,0.0,0.0,0.0,,[]
MadoneSL5_2,lightweight  stiff efficient  stable and looks great,lightweight stiff efficient stable looks great,0.752,0.248,0.0,0.3333333333333333,0.0,0.0,0.1666666666666666,"['lightweight', 'great', 'stiff', 'efficient', 'stable']"
MadoneSL5_2,stable  fast accelerator  great hill climber  stiff but shock absorbant ,stable fast accelerator great hill climber stiff shock absorbant,0.423,0.403,0.174,0.1428571428571428,0.1428571428571428,0.0,,"['stable', 'absorbant', 'fast', 'accelerator', 'great', 'hill', 'climber', 'stiff', 'shock']"
MadoneSL5_2,my     oclv weapon of choice  easily defeats the harsh evil forces of munimula and that mushy muinatit  this is my mid life crisis  goes longer  faster and smoother than i ever could  shut your computor off now and just go buy this bike ,oclv weapon choice easily defeats harsh evil forces munimula mushy muinatit mid life crisis goes longer faster smoother ever could shut computor buy bike,0.066,0.496,0.438,0.0,0.0,0.0,,"['oclv', 'bike', 'weapon', 'choice', 'easily', 'defeats', 'harsh', 'evil', 'forces', 'munimula']"
MadoneSL5_2,stiff  light  no buzz  great descendernew ultrega   v is nearly as good as damavic ksyrium sl wheels,stiff light buzz great descendernew ultrega nearly good damavic ksyrium wheels,0.438,0.562,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.2222222222222222,"['stiff', 'wheels', 'light', 'buzz', 'great', 'descendernew', 'ultrega', 'good', 'damavic', 'ksyrium']"
MadoneSL5_2,smooth  glassy like power transfer to the rear wheel sturdy  confidence inspiring frameabsorbs small road bumpsgreat on long rides,smooth glassy like power transfer rear wheel sturdy confidence inspiring frameabsorbs small road bumpsgreat long rides,0.398,0.602,0.0,0.125,0.0,0.125,0.125,"['smooth', 'rides', 'glassy', 'power', 'transfer', 'rear', 'wheel', 'sturdy', 'confidence', 'inspiring']"
MadoneSL5_2,made for long rides  it spares your body rigid thus secure and predictable in downhills efficient ,made long rides spares body rigid thus secure predictable downhills efficient,0.354,0.544,0.102,0.2,0.0,0.0,0.4,"['made', 'efficient', 'long', 'rides', 'spares', 'body', 'rigid', 'secure', 'predictable', 'downhills']"
MadoneSL5_2,stiff  no lag no torque road machine  rideable for hours on end ,stiff lag torque road machine rideable hours end,0.0,0.745,0.255,0.3333333333333333,0.0,0.0,,"['stiff', 'end', 'lag', 'torque', 'road', 'machine', 'rideable', 'hours']"
MadoneSL5_2,weight  feel  component group  color  etc ,weight feel component group color etc,0.0,1.0,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,"['weight', 'feel', 'component', 'group', 'color']"
MadoneSL5_2,very stiff and light and yet still very comfortable ,stiff light yet still comfortable,0.452,0.548,0.0,0.0,0.0,0.0,,"['stiff', 'comfortable', 'light']"
MadoneSL5_2,the weight and quickness of the bike  how it handles and it s comfort,weight quickness bike handles comfort,0.385,0.615,0.0,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.1333333333333333,"['weight', 'comfort', 'quickness', 'bike', 'handles']"
MadoneSL5_2,finish  ride  trek warranty  proven technology,finish ride trek warranty proven technology,0.0,1.0,0.0,0.5,0.0,0.0,,"['finish', 'technology', 'ride', 'trek', 'warranty', 'proven']"
MadoneSL5_2, lighter than most bikes tracks well on decents vibration damping more comfortable ,lighter bikes tracks well decents vibration damping comfortable,0.474,0.526,0.0,0.0,0.0,0.0,,"['lighter', 'comfortable', 'bikes', 'tracks', 'decents', 'vibration', 'damping']"
Trek5200,incredibly smooth ride  firm acceleration  and decent braking  silky smooth shifting which needs little maintenance  good looking frame ,incredibly smooth ride firm acceleration decent braking silky smooth shifting needs little maintenance good looking frame,0.149,0.851,0.0,0.2857142857142857,0.1428571428571428,0.1428571428571428,0.1428571428571428,"['incredibly', 'frame', 'smooth', 'ride', 'firm', 'acceleration', 'decent', 'braking', 'silky', 'shifting']"
Trek5200,fast  fast  fast comfortable  fits me like a glove ,fast fast fast comfortable fits like glove,0.537,0.463,0.0,0.0,0.0,0.0,,"['fast', 'glove', 'comfortable', 'fits']"
Trek5200,ride comfort  handling  flashy  project one  paint job   ,ride comfort handling flashy project one paint job,0.263,0.737,0.0,0.2,0.0,0.2,0.2,"['ride', 'job', 'comfort', 'handling', 'flashy', 'project', 'paint']"
Trek5200,stiffness  absorbs road bums nicely  and colors  a few people have mentioned that the bike looks very nice ,stiffness absorbs road bums nicely colors people mentioned bike looks nice,0.388,0.612,0.0,0.0,0.0,0.0,,"['stiffness', 'nice', 'absorbs', 'road', 'bums', 'nicely', 'colors', 'people', 'mentioned', 'bike']"
Trek5200,it s comfrotable  light and quick ,comfrotable light quick,0.0,1.0,0.0,0.0,0.0,0.0,,"['comfrotable', 'quick', 'light']"
Trek5200,most everything,everything,0.0,1.0,0.0,0.0,0.0,0.0,,[]
Trek5200,stiff  light  cool  survived pot holes    crashes  and temperatures from sub zero to       the rolf vector wheelset proved indestructible ,stiff light cool survived pot holes crashes temperatures sub zero rolf vector wheelset proved indestructible,0.375,0.625,0.0,0.25,0.0,0.0,,"['stiff', 'indestructible', 'light', 'cool', 'survived', 'pot', 'holes', 'crashes', 'temperatures', 'rolf']"
Trek5200,ligereza  liviandad  adherencia,ligereza liviandad adherencia,0.0,1.0,0.0,0.0,0.0,0.0,,"['ligereza', 'adherencia', 'liviandad']"
Trek5200,excellent handling  secure descents  smooth ride ,excellent handling secure descents smooth ride,0.604,0.396,0.0,0.3333333333333333,0.0,0.3333333333333333,,"['excellent', 'ride', 'handling', 'secure', 'descents', 'smooth']"
Trek5200,lightweight  solid componentry  great value for the price ,lightweight solid componentry great value price,0.73,0.27,0.0,0.0,0.0,0.0,,"['lightweight', 'price', 'solid', 'componentry', 'great']"
Trek5200,responsiveness  power distribution and control ,responsiveness power distribution control,0.0,1.0,0.0,0.0,0.0,0.0,,"['responsiveness', 'control', 'power', 'distribution']"
Trek5200,value ,value,1.0,0.0,0.0,0.0,0.0,0.0,,[]
Trek5200,proven quality and durability  light  strong frame  soft ride  climbs well  stable at high speed ,proven quality durability light strong frame soft ride climbs well stable high speed,0.432,0.568,0.0,0.6,0.0,0.0,,"['proven', 'speed', 'quality', 'durability', 'light', 'strong', 'frame', 'soft', 'ride', 'climbs']"
Trek5200,great  strong all rounder  very comfortable  stiff and stable on climbs and descents  still looks like new  great paint  finish and quality  very underestimated and a true classic ,great strong rounder comfortable stiff stable climbs descents still looks like new great paint finish quality underestimated true classic,0.63,0.311,0.059,0.2857142857142857,0.0,0.1428571428571428,,"['classic', 'great', 'strong', 'rounder', 'comfortable', 'stiff', 'stable', 'climbs', 'descents', 'paint']"
Trek5200,this is the best bike i have ever ridden  the design of the bike is excellent  it is just like the one you seen on the tour de france who lance armstrong used it  although it has minimal spokes on the wheel  it is unbelievably strong  the ultegra components are excellent  very sharp  responsive and reliable  i like the shape of the bike  it makes climbing easy  it looks very smart as well  make sure you get the right size  and you can feel the difference compared to most bikes  i think it is the best carbo fibre bikes range you could get with this amount of money  plus peace of mind  because trek offers lifetime warranty for the carbo frame ,best bike ever ridden design bike excellent like one seen tour france lance armstrong used although minimal spokes wheel unbelievably strong ultegra components excellent sharp responsive reliable like shape bike makes climbing easy looks smart well make sure get right size feel difference compared bikes think best carbo fibre bikes range could get amount money plus peace mind trek offers lifetime warranty carbo frame,0.442,0.558,0.0,0.2916666666666667,0.0416666666666666,0.1666666666666666,0.125,"['bike', 'excellent', 'carbo', 'frame', 'bikes', 'ridden', 'design', 'tour', 'france', 'lance']"
Trek5200,solid,solid,1.0,0.0,0.0,0.0,0.0,0.0,,['solid']
Trek5200,high quality  stiff frame  rapid acceleration  climbs well  supple all day ride  solid always on shimano components,high quality stiff frame rapid acceleration climbs well supple day ride solid always shimano components,0.222,0.778,0.0,0.0,0.3333333333333333,0.0,,"['high', 'components', 'quality', 'stiff', 'frame', 'rapid', 'acceleration', 'climbs', 'supple', 'day']"
Trek5200,carbon frame  wheels are nice  smooth ride  shifters,carbon frame wheels nice smooth ride shifters,0.318,0.682,0.0,0.0,0.0,0.0,,"['carbon', 'shifters', 'frame', 'wheels', 'nice', 'smooth', 'ride']"
Trek5200,light  very strong rigid carbon construction  excells in long hill climbs,light strong rigid carbon construction excells long hill climbs,0.28,0.593,0.127,0.0,0.0,0.0,0.5,"['light', 'climbs', 'strong', 'rigid', 'carbon', 'construction', 'excells', 'long', 'hill']"
Trek5200,carbon frame  light weight  components  warranty,carbon frame light weight components warranty,0.0,1.0,0.0,0.1818181818181818,0.0909090909090909,0.0909090909090909,0.0909090909090909,"['carbon', 'warranty', 'frame', 'light', 'weight', 'components']"
Trek5200,,,0.0,1.0,0.0,0.0,0.0,0.0,,[]
Trek5200,i love this bike ,love bike,0.808,0.192,0.0,0.0,0.0,0.5,,"['love', 'bike']"
Trek5200,i love this bike ,love bike,0.808,0.192,0.0,0.0,0.0,0.5,,"['love', 'bike']"
Trek5200,smooth handling  no road buzz,smooth handling road buzz,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,"['smooth', 'buzz', 'handling', 'road']"
Trek5200,light  smooth ride  easy acceleration and a really sharp looking ride ,light smooth ride easy acceleration really sharp looking ride,0.266,0.734,0.0,0.0,0.0,0.0,,"['light', 'ride', 'smooth', 'easy', 'acceleration', 'sharp']"
Trek5200,front end stiffness on descents is great  in saddle climbing perfomance feels very efficient,front end stiffness descents great saddle climbing perfomance feels efficient,0.463,0.537,0.0,0.25,0.0,0.0,0.25,"['front', 'efficient', 'end', 'stiffness', 'descents', 'great', 'saddle', 'climbing', 'perfomance', 'feels']"
Trek5200,absorbs road roughness easily and handles well in all road conditions  easy shifting  handles speed really well on flat or curves ,absorbs road roughness easily handles well road conditions easy shifting handles speed really well flat curves,0.442,0.558,0.0,0.0,0.0,0.0,,"['absorbs', 'curves', 'road', 'handles', 'roughness', 'easily', 'conditions', 'easy', 'shifting', 'speed']"
Trek5200,seems pretty rigid  wants to go fast  with an upgraded wheelset it does    mph and begs to go faster ,seems pretty rigid wants fast upgraded wheelset mph begs faster,0.252,0.63,0.118,0.2,0.0,0.2,0.2,"['faster', 'pretty', 'rigid', 'fast', 'upgraded', 'wheelset', 'mph', 'begs']"
Trek5200,look  feel  ultegra,look feel ultegra,0.0,1.0,0.0,0.0,0.0,0.0,,"['ultegra', 'feel']"
Trek5200,smooth and fast  no problems or defects  i have both race lights and x lites and prefer xlites  flange on rear busted and lbs and trek replaced with no problems at all  great climber  yet very comfortable  i am one of few if only who like the stock seat  though wore it out and found another on ebay  really like my xlites  fast desender ,smooth fast problems defects race lights lites prefer xlites flange rear busted lbs trek replaced problems great climber yet comfortable one like stock seat though wore found another ebay really like xlites fast desender,0.261,0.568,0.171,0.3,0.0,0.1,,"['smooth', 'desender', 'fast', 'problems', 'xlites', 'defects', 'race', 'lights', 'lites', 'prefer']"
Trek5200,reponsive carbon fiber ride  ultegra  and bombproof training wheelset ,reponsive carbon fiber ride ultegra bombproof training wheelset,0.0,1.0,0.0,0.0,0.0,0.0,,"['reponsive', 'wheelset', 'carbon', 'fiber', 'ride', 'ultegra', 'bombproof', 'training']"
Trek5200,solid design and construction great ride great value ,solid design construction great ride great value,0.803,0.197,0.0,0.0,0.0,0.0,,"['solid', 'great', 'design', 'construction', 'ride']"
Trek5200,smooths out the bumps  accelerates very quickly  especially with the velomax wheels on it  used it for light touring  i got the last model with rear drop outs drilled for rack mounts  the triple was great  but the paniers on back made it less stable  not the fault of the bike  just stretched its utility too far  i had problems with the left sti shifter  my fault for letting residue from sports drinks drip under the bb and lock up the cable  then trying to force the shift anyway   shimano replaced it for free even though it was really a user caused problem ,smooths bumps accelerates quickly especially velomax wheels used light touring got last model rear drop outs drilled rack mounts triple great paniers back made less stable fault bike stretched utility far problems left sti shifter fault letting residue sports drinks drip lock cable trying force shift anyway shimano replaced free even though really user caused problem,0.133,0.687,0.18,0.0555555555555555,0.0555555555555555,0.0,,"['smooths', 'fault', 'bumps', 'accelerates', 'quickly', 'velomax', 'wheels', 'light', 'touring', 'model']"
Trek5200,super light  fast  ultegra   spd  great color ,super light fast ultegra spd great color,0.615,0.385,0.0,0.0,0.0,0.0,,"['super', 'color', 'light', 'fast', 'ultegra', 'spd', 'great']"
Trek5200,price was awesome during the tour mania sale msrp on treks wesite is over        i got it on sale at chain reaction in redwood city for      ,price awesome tour mania sale msrp treks wesite got sale chain reaction redwood city,0.24,0.76,0.0,0.0,0.0,0.0,,"['price', 'city', 'sale', 'awesome', 'tour', 'mania', 'msrp', 'treks', 'wesite', 'chain']"
Trek5200,neutral color  ultegra components  price  cornering prowess  stiffness,neutral color ultegra components price cornering prowess stiffness,0.0,1.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,"['neutral', 'stiffness', 'color', 'ultegra', 'components', 'price', 'cornering', 'prowess']"
Trek5200,  riding on the same frame that lance used for his  st tour de france victory  amazingly smooth and comfortable on long rides   able to cruise and keep up with the big boys in triathlon races ,riding frame lance used tour france victory amazingly smooth comfortable long rides able cruise keep big boys triathlon races,0.166,0.834,0.0,0.125,0.125,0.25,0.25,"['riding', 'races', 'frame', 'lance', 'tour', 'france', 'victory', 'amazingly', 'smooth', 'comfortable']"
Trek5200,quite ride start stop reaction ,quite ride start stop reaction,0.0,0.619,0.381,0.0,0.0,0.0,1.0,"['reaction', 'ride', 'start', 'stop']"
Trek5200,smooth ride  nicely muted colour scheam   not gaudy like so many expensive bikes ,smooth ride nicely muted colour scheam gaudy like many expensive bikes,0.375,0.625,0.0,0.0,0.0,0.0,,"['smooth', 'bikes', 'ride', 'nicely', 'muted', 'colour', 'scheam', 'gaudy', 'expensive']"
Trek5200,good brandname  relatively cheap to cannondale or specialized bikes with the same components setup ,good brandname relatively cheap cannondale specialized bikes components setup,0.266,0.734,0.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,"['good', 'setup', 'brandname', 'cheap', 'cannondale', 'specialized', 'bikes', 'components']"
Trek5200,this bike is able to do more than i am capable of asking of it  and in comfort as well ,bike able capable asking comfort well,0.706,0.294,0.0,0.25,0.0,0.25,0.25,"['bike', 'capable', 'comfort']"
Trek5200,great frame  good components  great for long rides i now ride a      trek madone     sl for training now  but i have to say i still love my            i have put over      miles on it and it is awesome    the oclv     rides like a dream very smooth   for longer rides i usually ride this bike over my     sl the     rides smoother than the     oclv  i would recommend this bike to any one who wants a really nice bike  but dont want to break the bank  i see more riders riding these bikes than any other  highly recommeded     similar products used     trek madone     sl,great frame good components great long rides ride trek madone training say still love put miles awesome oclv rides like dream smooth longer rides usually ride bike rides smoother oclv would recommend bike one wants really nice bike dont want break bank see riders riding bikes highly recommeded similar products used trek madone,0.4,0.583,0.017,0.25,0.1666666666666666,0.1666666666666666,0.1666666666666666,"['rides', 'trek', 'madone', 'bike', 'great', 'oclv', 'ride', 'frame', 'good', 'components']"
Trek5200,smooth ride,smooth ride,0.0,1.0,0.0,0.0,0.0,0.0,,"['smooth', 'ride']"
Trek5200,design  engineering  components  all work perfectly  very well balanced ,design engineering components work perfectly well balanced,0.558,0.442,0.0,0.0,0.0,0.0,,"['design', 'balanced', 'engineering', 'components', 'work', 'perfectly']"
Trek5200,great bike for the money,great bike money,0.672,0.328,0.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,"['great', 'money', 'bike']"
Trek5200,frame   light  stiff  inspiring,frame light stiff inspiring,0.483,0.517,0.0,0.0,0.0,0.0,,"['frame', 'inspiring', 'light', 'stiff']"
Trek5200,climbs great  shifts smooth  and corners well  i love the feel of the carbon frame  at first it feels kind of dead after being used to an aluminum frame but after about an hour ridding it i would never go back  this bike is simply a joy to ride ,climbs great shifts smooth corners well love feel carbon frame first feels kind dead used aluminum frame hour ridding would never back bike simply joy ride,0.42,0.477,0.103,0.1428571428571428,0.0,0.4285714285714285,,"['climbs', 'ride', 'frame', 'great', 'shifts', 'smooth', 'corners', 'love', 'carbon', 'kind']"
Trek5200,stiffness  cornering  really stable   comfort over bumps  felt like riding in my car   acceleration ,stiffness cornering really stable comfort bumps felt like riding car acceleration,0.493,0.507,0.0,0.2857142857142857,0.0,0.1428571428571428,0.1428571428571428,"['stiffness', 'acceleration', 'cornering', 'stable', 'comfort', 'bumps', 'felt', 'riding', 'car']"
